"date","lat","lon","id","Size","BellColor","VesicleSize","VesicleColor","VesicleShape","nearest_logger_id","nearest_logger_dist"
2012-06-23,24.8240255,-80.8136783,95373,"large","blue","n/a","n/a","n/a",1,33131.2300917367
2013-02-14,24.6715318,-81.4984176,222983,"large","n/a","medium","blue","slender",1,83731.290271429
2013-06-29,24.824026,-80.813678,317431,"medium","blue","n/a","n/a","n/a",1,33131.1763712657
2013-06-29,24.824026,-80.813678,317437,"medium","brown","n/a","n/a","n/a",1,33131.1763712657
2013-11-07,25.09066667,-80.4475,455988,"large","blue","n/a","n/a","n/a",8,14659.8408538762
2003-08-31,25.068185,-80.555878,485617,"medium","white","n/a","n/a","n/a",1,28610.6112849284
2012-12-22,26.39087,-81.880567,759992,"medium","brown","medium","brown","slender",9,98681.6012156412
2015-04-16,24.921533,-80.633131,1434730,"large","brown","n/a","n/a","n/a",1,30040.899689491
2011-08-02,24.606113,-81.613644,1471404,"large","brown","n/a","n/a","n/a",1,97435.0474976293
2015-06-04,24.733055,-81.019393,1640616,"small","blue","n/a","n/a","n/a",2,9143.75521389
2015-08-07,25.128775,-80.40879,1842420,"large","brown","small","blue","slender",8,9084.39944503702
2015-08-07,25.128775,-80.40879,1853871,"medium","brown","n/a","n/a","n/a",8,9084.39944503702
2015-08-07,25.128775,-80.40879,1853882,"large","n/a","small","blue","round",8,9084.39944503702
2015-08-08,24.848607,-80.740905,1870809,"medium","brown","small","white","round",1,31743.015081556
2015-08-08,24.848607,-80.740905,1900180,"medium","blue","small","blue","round",1,31743.015081556
2015-08-10,25.04656172,-80.49476779,1920039,"medium","brown","large","blue","slender",8,21381.6560005208
2015-09-30,25.72523333,-80.155925,2051875,"small","white","n/a","n/a","n/a",6,923.908624749857
2015-10-06,22.882673,-83.523938,2168940,"large","brown","small","white","round",7,255068.753979558
2015-12-20,25.0328305,-80.497825,2491459,"medium","brown","large","blue","slender",1,35252.1252411416
2015-12-20,24.96196167,-80.57016667,2492266,"small","brown","n/a","n/a","n/a",1,31933.1239613396
2016-01-08,25.0324,-80.5048,2587039,"small","white","small","white","round",1,34590.994556774
2011-09-10,22.050323,-80.990868,2682030,"medium","brown","small","white","round",1,342213.516311661
2016-02-08,24.561836,-81.680503,2693070,"small","blue","small","white","round",7,12977.6031854558
2015-04-14,21.470043,-86.788838,2744548,"large","white","large","blue","slender",7,614765.045333207
2016-03-23,23.72145833,-76.17729444,2854855,"medium","brown","n/a","n/a","n/a",1,496976.025561336
2016-05-13,25.74404761,-80.21020683,3167929,"small","blue","n/a","n/a","n/a",1,93468.9679945202
2016-04-23,24.55451,-81.748505,3188149,"medium","brown","small","brown","slender",1,111895.29971498
2016-07-09,25.75350333,-80.14645283,3647968,"medium","brown","small","brown","slender",1,98628.4944737786
2014-12-31,24.57634805,-81.65701554,4203527,"large","brown","n/a","n/a","n/a",1,102934.729542861
2016-12-28,24.68146126,-81.22951984,4913756,"large","n/a","medium","blue","round",1,63192.147357432
2017-01-12,24.693475,-81.33503,4935302,"small","brown","n/a","n/a","n/a",1,69492.0150670841
2016-01-04,25.1421336,-80.39982039,4950308,"large","n/a","small","blue","round",1,43779.5488224878
2017-01-21,24.75738,-80.960945,4985678,"medium","blue","n/a","n/a","n/a",1,42480.5536960086
2017-01-03,24.72075478,-81.06369495,5228701,"small","blue","n/a","n/a","n/a",1,50256.7145438646
2017-01-01,20.411256,-87.304794,5690041,"large","brown","small","brown","round",1,845968.065660006
2016-12-15,24.73055848,-81.04961336,5823054,"large","n/a","n/a","n/a","n/a",1,48637.3618654766
2017-04-22,25.74355833,-80.21216667,5909865,"medium","blue","n/a","n/a","n/a",6,5229.91852301198
2017-03-22,24.7631948,-80.9528483,5955739,"large","brown","small","brown","round",2,16585.9004974092
2017-05-08,25.07870977,-80.41498158,6220312,"medium","blue","medium","blue","slender",8,14531.5889717819
2017-05-16,25.015513,-80.514318,6241332,"medium","blue","small","white","round",8,25345.3528880453
2017-05-12,25.08660846,-80.45291598,6495051,"medium","white","large","blue","slender",8,15330.5249752594
2017-05-14,20.503755,-87.218705,6514863,"large","n/a","large","blue","slender",2,783305.117756033
2017-07-06,24.69204167,-81.09525283,6945997,"small","n/a","medium","blue","slender",2,2397.44616695937
2016-12-12,26.71603158,-82.26367575,7014670,"medium","brown","n/a","n/a","n/a",3,39785.0571729275
2014-07-22,24.628477,-82.8731874,7223250,"large","brown","medium","blue","slender",9,203123.457397796
2017-07-27,21.92770333,-80.30798333,7259555,"medium","white","n/a","n/a","n/a",2,320404.600214752
2017-04-01,24.68083305,-81.23018346,7316715,"large","brown","large","brown","slender",2,12952.0175893497
2017-04-01,24.68085255,-81.23014054,7316726,"large","brown","large","blue","round",2,12947.2614619105
2017-04-01,24.68089154,-81.23026929,7316738,"large","brown","small","blue","round",2,12958.7132056585
2017-04-01,24.68075506,-81.23018346,7316760,"medium","n/a","large","blue","slender",2,12954.2750814472
2017-04-01,24.68106475,-81.23009567,7316791,"medium","brown","large","blue","slender",2,12936.763369707
2017-07-27,24.70258598,-81.34009357,7463039,"small","n/a","n/a","n/a","n/a",2,23641.678188143
2017-08-17,24.66767953,-81.24751579,7534237,"medium","brown","large","blue","slender",2,15056.0035957554
2017-08-26,25.1225107,-80.4195759,7658808,"medium","blue","n/a","n/a","n/a",8,10186.8108072957
2017-08-26,25.1225107,-80.4195759,7658883,"large","blue","n/a","n/a","n/a",8,10186.8108072957
2017-08-13,21.86128463,-72.10397899,7665340,"small","n/a","large","blue","slender",8,921971.472179917
2017-08-30,25.22077578,-80.34463372,7714652,"large","n/a","small","blue","round",8,3391.96590424643
2017-07-27,21.92767525,-80.30797577,7995079,"medium","white","small","brown","slender",2,320407.821916476
2017-12-19,21.53298833,-87.35668,9213430,"large","brown","large","blue","slender",7,660126.096196088
2011-08-16,24.726026,-81.0446262,9295218,"small","blue","large","blue","round",1,48867.485700171
2017-03-10,25.11540654,-80.76993942,9744659,"large","n/a","small","blue","round",1,6447.72875054817
2014-09-21,25.01065833,-80.51193333,10511150,"medium","blue","n/a","n/a","n/a",8,25660.6467863037
2016-04-28,24.74887167,-80.97894333,12023379,"medium","brown","small","blue","round",1,43956.9443341078
2015-02-19,24.90267723,-80.65062098,12446790,"medium","brown","n/a","n/a","n/a",1,30527.6273831651
2015-02-19,24.90267723,-80.65062098,12446791,"medium","n/a","large","blue","slender",1,30527.6273831651
2018-04-25,24.62918667,-82.871995,12552263,"medium","white","n/a","n/a","n/a",2,178826.402459452
2018-05-23,27.30300605,-82.56600022,12749976,"medium","brown","medium","blue","slender",3,100352.022620034
2014-07-13,25.75073406,-79.26258087,12772335,"large","blue","small","blue","slender",8,127078.588022351
2011-04-29,21.2366946,-86.7357679,13553856,"medium","brown","n/a","n/a","n/a",1,742642.152597086
2018-05-15,21.47104454,-86.78909302,13761772,"small","blue","n/a","n/a","n/a",2,684478.983535935
2018-06-23,24.85856521,-80.72637409,13835656,"large","brown","n/a","n/a","n/a",1,31163.4814842153
2017-08-04,24.76929864,-81.55651801,13884257,"medium","brown","n/a","n/a","n/a",7,35205.246711463
2016-04-05,25.09246675,-80.41432411,13893236,"large","n/a","small","blue","round",1,42383.7987628184
2018-07-06,24.751256,-80.978829,14272856,"medium","blue","large","brown","slender",2,13664.4532680564
2018-07-07,24.82632323,-80.81457658,14290461,"large","brown","medium","blue","slender",2,32178.9702011457
2018-07-21,25.81546363,-77.94058582,14646718,"small","white","n/a","n/a","n/a",8,253626.022950467
2018-08-01,25.76387421,-80.13022095,15043858,"small","white","n/a","n/a","n/a",8,66966.2957266592
2018-06-29,24.57181421,-81.73183801,15121698,"small","white","n/a","n/a","n/a",2,65142.4410415645
2016-10-28,25.09469444,-80.44360278,15585740,"large","brown","n/a","n/a","n/a",1,39421.8168762997
2017-07-27,21.9277,-80.3079,15608111,"medium","white","n/a","n/a","n/a",2,320407.128613492
2017-07-27,21.92767525,-80.30797577,15608197,"large","white","small","brown","round",2,320407.821916476
2005-07-17,24.8157696,-80.82091426,16448280,"large","n/a","small","blue","slender",1,34013.324901406
2018-07-14,24.70766634,-81.4691427,16459569,"small","white","n/a","n/a","n/a",2,36674.8674831575
2018-09-21,21.48115833,-71.14077783,16775339,"medium","blue","medium","blue","slender",8,1030130.27446459
2018-10-13,24.82614277,-80.81447218,17520463,"large","brown","n/a","n/a","n/a",2,32180.6599886272
2018-10-21,25.82082176,-77.92002106,17741254,"medium","brown","large","brown","round",6,224928.980401053
2018-06-28,24.68071167,-81.23043,17853241,"medium","blue","medium","blue","round",2,12979.6103672073
2018-09-10,24.82593409,-80.81472493,17912467,"large","n/a","medium","blue","round",2,32147.9983389511
2018-09-10,24.82592922,-80.81473566,17912504,"large","n/a","medium","blue","round",2,32146.7881301759
2018-09-10,24.82591705,-80.81473566,17912531,"medium","blue","medium","blue","round",2,32146.2503113616
2018-10-14,24.74001416,-80.98197104,17943985,"small","blue","n/a","n/a","n/a",2,12999.2548464516
2018-10-14,24.74008181,-80.98193522,17944010,"medium","brown","small","blue","round",2,13004.6325448342
2018-11-06,27.43990166,-82.6873485,18168123,"medium","blue","n/a","n/a","n/a",4,232866.170412046
2018-11-06,27.43987914,-82.68735444,18168131,"medium","blue","n/a","n/a","n/a",4,232867.875465596
2018-11-08,27.44064566,-82.686636,18259325,"medium","n/a","small","blue","round",5,233151.280443186
2018-11-08,27.44065889,-82.68662353,18259386,"medium","blue","n/a","n/a","n/a",5,233150.010339588
2018-11-08,27.44066167,-82.68663882,18259407,"large","n/a","n/a","n/a","n/a",5,233151.512293874
2018-11-10,27.44056942,-82.68669939,18303725,"medium","n/a","small","blue","round",5,233157.763255965
2018-11-10,27.44059029,-82.68663363,18303747,"large","n/a","medium","brown","slender",5,233151.207839817
2018-11-08,24.574925,-81.70896167,18471456,"medium","n/a","medium","blue","round",2,62811.460319308
2018-11-24,24.72317669,-81.01305451,18597895,"medium","blue","n/a","n/a","n/a",2,9546.0101408027
2018-11-26,21.56841182,-88.23227133,18696708,"medium","white","n/a","n/a","n/a",7,736857.480737448
2018-12-07,27.30547234,-82.56896141,19041983,"small","blue","small","white","round",9,221000.552676701
2018-12-25,25.50656763,-76.63883161,19218334,"medium","brown","large","blue","round",6,354485.786085457
2018-12-25,27.3175962,-82.57966138,19218758,"small","white","n/a","n/a","n/a",9,222715.212770837
2018-12-25,24.58004794,-81.73352809,19219515,"small","brown","n/a","n/a","n/a",7,8222.05167501437
2018-12-26,24.70998,-81.10896383,19239090,"medium","n/a","medium","blue","slender",2,273.810512972073
2018-12-27,26.89878333,-82.34116333,19251388,"medium","n/a","n/a","n/a","n/a",9,171456.005038111
2018-12-30,27.30661667,-82.566575,19312700,"small","white","n/a","n/a","n/a",9,220961.298947903
2018-12-30,24.56834167,-81.76916333,19318500,"small","blue","n/a","n/a","n/a",7,4399.39561057894
2019-01-01,24.56959109,-81.76757729,19358922,"medium","white","n/a","n/a","n/a",7,4605.31952941329
2019-01-01,27.52330333,-82.73576333,19361222,"small","brown","n/a","n/a","n/a",4,232907.374414738
2019-01-08,27.38837167,-82.638355,19513359,"large","n/a","small","blue","round",5,228610.255697083
2019-01-08,27.38830833,-82.63837,19513585,"small","brown","n/a","n/a","n/a",5,228612.101351291
2019-01-04,24.62822136,-81.41295755,19533248,"large","n/a","large","blue","round",2,32341.5784102752
2019-01-11,25.12568889,-80.40533611,19766695,"large","n/a","large","blue","round",8,9269.02134878525
2019-01-23,24.72311333,-81.39589667,19830193,"large","n/a","n/a","n/a","n/a",2,29295.0726921259
2019-02-02,21.48110333,-71.1407555,20039673,"large","white","small","blue","slender",8,1030134.99749511
2019-02-01,21.13720912,-86.7921239,20105308,"large","n/a","small","blue","slender",7,636934.568242499
2019-02-08,24.5626987,-81.77155171,20202272,"medium","blue","large","blue","slender",7,3930.44968369475
2005-02-12,23.13146564,-81.30365185,20348183,"small","brown","n/a","n/a","n/a",1,226574.098404599
2019-02-19,24.9469041,-80.5991738,20505428,"medium","n/a","large","blue","slender",1,30579.3186487775
2019-02-20,25.09463961,-80.44352462,20510885,"large","n/a","small","blue","round",8,14074.5779226096
2019-01-16,24.87879337,-80.70552557,20741306,"large","n/a","small","blue","round",1,29908.6805732065
2019-02-23,26.7842727,-80.04267454,20901230,"large","brown","small","blue","round",11,19106.8505961502
2019-02-21,25.12665815,-80.40526394,20901999,"small","brown","small","blue","slender",8,9165.76053045692
2019-02-21,25.12629936,-80.40525926,20902005,"large","brown","small","blue","round",8,9202.82952545067
2019-02-21,25.12660152,-80.40542852,20902006,"medium","n/a","small","blue","round",8,9177.65442988982
2018-12-23,24.9242943,-80.6278364,21087583,"medium","white","n/a","n/a","n/a",1,30178.9336825039
2019-03-12,25.12497361,-80.40545111,21176959,"medium","n/a","small","blue","slender",8,9347.51607897384
2019-03-14,24.77707184,-80.9085142,21242293,"medium","blue","n/a","n/a","n/a",2,21324.7069980155
2019-02-03,25.17361069,-80.36528015,21438370,"small","brown","n/a","n/a","n/a",8,3390.68887523381
2019-03-17,25.1759191,-80.36418255,21539205,"small","brown","n/a","n/a","n/a",8,3166.55802387571
2018-06-27,25.09474444,-80.44345833,21580724,"medium","blue","n/a","n/a","n/a",8,14061.1317087729
2019-03-25,24.65666879,-81.24885687,21608844,"medium","brown","small","blue","round",2,15617.724567097
2019-03-28,27.3165589,-82.56423885,21701581,"small","brown","medium","blue","slender",9,221711.708679548
2004-01-23,25.00265992,-80.55851355,21924972,"medium","brown","n/a","n/a","n/a",1,30713.3479271912
2019-04-06,27.30499911,-82.56798843,22087731,"large","white","n/a","n/a","n/a",9,220900.720453421
2019-04-06,24.921525,-80.63320333,22115482,"medium","brown","n/a","n/a","n/a",1,30036.6480267352
2019-04-08,27.30304672,-82.56584497,22234037,"medium","brown","medium","blue","slender",9,220599.692524911
2019-04-13,27.43567,-82.67236333,22425584,"large","brown","small","blue","round",5,231756.886554871
2019-04-14,24.94807132,-80.59441114,22465748,"small","blue","n/a","n/a","n/a",1,30870.9241261195
2019-04-17,25.75692964,-80.14838174,22645518,"medium","white","large","blue","slender",8,65598.694163314
2017-05-02,25.75708606,-80.14852021,23013917,"small","blue","small","blue","round",6,3119.7002903711
2017-05-02,25.75748495,-80.14836498,23019578,"small","blue","small","brown","round",6,3166.51963321594
2019-04-22,24.64816333,-81.56939667,23117299,"medium","brown","n/a","n/a","n/a",7,26480.3157209377
2019-04-29,25.12602354,-80.40523853,24094962,"large","n/a","small","blue","round",8,9230.72190027404
2019-05-02,24.748925,-80.9785,24372855,"small","blue","n/a","n/a","n/a",2,13613.3032361184
2019-05-10,24.83242911,-76.32947263,24902090,"small","brown","large","brown","slender",8,409889.526139512
2019-05-10,24.8329526,-76.32898881,25053694,"small","brown","medium","blue","slender",8,409931.349143995
2019-05-14,24.56149915,-81.72072966,25157346,"medium","brown","small","white","round",7,8926.16249320897
2019-05-15,25.18443667,-80.39154667,25190989,"medium","blue","n/a","n/a","n/a",8,2866.16276174437
2019-04-21,26.57141333,-77.11773,25199495,"medium","blue","medium","blue","slender",11,290346.360787154
2019-04-21,26.57074667,-77.11981833,25200478,"medium","blue","large","blue","slender",11,290140.5529043
2019-05-10,24.83473139,-76.3359441,25244549,"medium","brown","medium","brown","slender",8,409210.549732739
2016-09-03,25.13773802,-80.41184043,25299358,"medium","white","small","white","round",1,42546.5933218555
2019-05-12,24.62104056,-81.52643808,25474553,"medium","brown","n/a","n/a","n/a",7,29564.542230098
2019-05-12,24.62111844,-81.52658563,25475545,"small","brown","n/a","n/a","n/a",7,29552.4249397195
2019-05-22,25.22078896,-80.34451294,25585659,"medium","brown","n/a","n/a","n/a",8,3402.799941495
2019-06-05,27.32091107,-82.58450896,26439832,"medium","brown","large","blue","slender",9,223298.002223801
2019-06-22,24.82453706,-80.80215786,27710120,"medium","n/a","small","blue","round",1,33165.3570883003
2014-02-06,25.17440926,-80.36602933,27786253,"large","blue","large","blue","slender",8,3288.47214199069
2019-06-28,25.73138712,-80.16494086,27815583,"medium","brown","small","blue","slender",8,62360.53782821
2019-06-29,27.415905,-82.65519667,27911155,"small","brown","medium","blue","slender",5,230135.148869488
2019-06-21,25.72693759,-80.14769805,28057898,"small","brown","small","white","round",8,62498.862241547
2019-07-02,27.33437833,-82.57409667,28154276,"small","brown","large","blue","slender",5,222665.204537061
2019-06-29,24.96075,-80.58635,28343978,"medium","brown","medium","blue","slender",1,30666.9524517676
2019-07-12,24.71433333,-81.09280283,28676456,"small","blue","n/a","n/a","n/a",2,1433.95968508756
2019-07-12,27.3076725,-82.56510162,28750057,"medium","blue","medium","blue","slender",9,220968.408395263
2017-02-23,24.91534427,-80.64047951,28768297,"large","brown","n/a","n/a","n/a",1,30068.7491791365
2017-02-23,24.91550952,-80.64024808,28768299,"small","brown","large","blue","slender",1,30069.8677412914
2019-07-15,24.85871675,-80.7298559,28872290,"medium","n/a","small","white","round",1,31027.3850759273
2015-03-01,25.1167186,-80.42360828,29028866,"medium","n/a","medium","blue","slender",8,10946.9400910591
2015-04-22,24.26144201,-76.51304425,29083348,"small","white","large","brown","slender",6,402840.880281184
2009-11-28,25.0865151,-80.4472802,29114163,"small","blue","n/a","n/a","n/a",8,15046.2855583352
2019-07-28,25.72370686,-80.14681334,29744851,"medium","blue","medium","brown","round",8,62196.0869061889
2012-07-30,24.83058675,-76.32875735,29987308,"small","blue","small","white","round",8,409985.048761452
2019-06-23,27.51825333,-82.71665833,30217946,"medium","blue","n/a","n/a","n/a",5,236048.861022559
2019-08-06,24.659744,-81.2743985,30391291,"medium","white","small","white","round",2,17915.2529047678
2019-08-09,24.97659812,-80.55367512,30515959,"medium","blue","n/a","n/a","n/a",8,31173.5782887004
2019-08-10,20.58122015,-87.11398233,30588578,"medium","white","n/a","n/a","n/a",7,701816.708951161
2019-08-11,27.47009935,-80.29644303,30618966,"medium","brown","small","blue","round",5,3040.77284636287
2019-08-02,26.85071931,-82.30330205,30647223,"medium","brown","medium","brown","slender",9,164938.749251471
2019-07-29,27.3224495,-82.55182777,30657906,"small","brown","small","brown","slender",5,220580.558937849
2019-06-23,24.56047167,-81.78613333,30834190,"small","white","n/a","n/a","n/a",7,2471.04236482209
2019-08-14,24.55964167,-81.78462167,30918263,"small","blue","n/a","n/a","n/a",7,2572.9259831952
2019-08-13,26.94211167,-80.07295283,30995185,"medium","brown","small","white","round",11,36860.5594477697
2011-07-01,21.5112365,-71.51898,31176830,"large","white","n/a","n/a","n/a",8,993408.465276283
2016-08-04,25.1264367,-80.40297363,31376885,"medium","brown","small","white","slender",1,43405.9573482757
2016-08-04,25.1264367,-80.40297363,31376896,"large","n/a","small","white","round",1,43405.9573482757
2016-08-04,25.1264367,-80.40297363,31376898,"medium","brown","n/a","n/a","n/a",1,43405.9573482757
2016-08-04,25.1264367,-80.40297363,31376901,"medium","brown","medium","blue","round",1,43405.9573482757
2016-08-04,25.1244692,-80.40114084,31480843,"medium","brown","medium","blue","round",1,43588.5790233461
2016-08-04,25.1244692,-80.40114084,31480929,"medium","n/a","medium","blue","round",1,43588.5790233461
2019-08-29,21.93282582,-72.05326183,31729390,"large","brown","large","brown","slender",8,923333.069479708
2007-12-27,25.96119817,-81.75205276,31938226,"medium","blue","large","blue","slender",9,57647.1371036465
2019-09-05,24.44315926,-82.65426436,32480506,"medium","brown","n/a","n/a","n/a",7,86548.82046075
2010-04-02,22.53643409,-78.36612652,34310241,"small","blue","n/a","n/a","n/a",8,360327.357673707
